Subj_169,100,1,120,1,-70,1,90,1,-190,1,100,1,-120,1,120,1,100,2,50,3,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,60,3,-10,3,-250,4,55,3,5,3,45,3,80,2,85,4,110,2,-140,1,120,2,90,2,45,4,55,4,100,2,90,2,120,2,-1140,2,70,4,80,2,110,2,100,2,90,2,-1370,2,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,85,4,70,4,75,4,85,4,95,4,55,4,-310,4,80,4,65,4,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,110,2,140,2,130,2,100,2,Kjome
Subj_170,50,3,60,3,-10,3,55,3,5,3,45,3,0,3,45,3,10,3,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,100,1,120,1,-70,1,80,2,110,2,100,2,90,2,90,1,-190,1,-10,3,55,4,40,4,60,4,100,1,-120,1,40,4,45,4,-1370,2,55,4,65,4,70,4,50,4,-205,4,55,3,30,3,-10,3,120,1,-140,1,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,45,3,45,3,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-260,1,110,2,140,2,40,3,-250,4,110,1,-220,1,130,2,100,2,110,2,120,2,120,2,140,2,25,3,-15,3,85,4,90,1,-150,1,45,4,55,4,70,4,Kjome
Subj_171,100,1,50,4,100,2,50,3,120,1,40,4,80,2,60,3,-70,1,45,4,110,2,-10,3,120,2,45,4,90,2,55,4,100,2,60,4,90,2,40,4,120,2,55,4,-1140,2,90,1,55,3,80,2,50,4,5,3,110,2,-190,1,-190,4,45,3,100,2,90,2,-1370,2,100,1,-120,1,120,2,0,3,55,4,120,1,-140,1,130,2,45,3,40,4,60,4,-260,1,110,2,90,2,100,2,10,3,120,2,-1630,2,40,4,45,4,55,4,-10,3,110,1,65,4,110,2,55,3,-220,1,70,4,50,4,-205,4,140,2,130,2,30,3,100,2,-10,3,110,2,120,2,120,2,140,2,60,4,110,2,130,2,55,4,90,1,-150,1,-1860,2,45,3,45,3,65,4,80,4,120,2,-80,1,110,2,40,3,25,3,-15,3,70,3,-10,3,110,1,-210,1,130,2,150,2,60,3,40,4,-20,1,Kjome
Subj_172,50,3,60,3,-10,3,55,3,5,3,45,3,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,100,1,120,1,-70,1,90,1,-190,1,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,0,3,80,2,110,2,100,2,90,2,-1370,2,100,1,60,4,120,2,45,3,-120,1,65,4,130,2,10,3,120,1,110,2,-10,3,75,4,55,3,90,2,-140,1,-260,1,100,2,120,2,-1630,2,110,2,140,2,110,1,30,3,130,2,-220,1,100,2,60,4,-10,3,45,3,110,2,120,2,90,1,65,4,45,3,120,2,-150,1,140,2,110,2,130,2,40,3,-1860,2,-250,4,25,3,120,2,-80,1,Kjome
Subj_173,100,2,80,2,50,3,100,1,50,4,120,1,110,2,-70,1,60,3,120,2,90,2,40,4,-10,3,100,2,90,2,120,2,-1140,2,80,2,55,3,45,4,90,1,-190,1,5,3,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,100,1,55,4,-120,1,110,2,45,3,40,4,120,1,100,2,0,3,60,4,-140,1,90,2,-1370,2,45,3,10,3,40,4,45,4,55,4,65,4,70,4,50,4,-260,1,-205,4,-10,3,60,4,55,4,65,4,80,4,40,4,80,4,40,4,55,3,65,4,30,3,-10,3,-245,4,110,1,-220,1,90,1,-150,1,120,2,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,60,3,60,4,-80,1,65,4,75,4,40,3,60,4,65,4,55,3,-250,4,30,3,15,3,10,3,55,3,40,3,-35,3,130,2,110,1,85,4,-210,1,30,3,40,3,Kjome
Subj_174,100,1,50,4,100,2,50,3,120,1,80,2,40,4,60,3,-70,1,110,2,120,2,90,2,90,1,-190,1,100,2,-10,3,90,2,120,2,-1140,2,45,4,100,1,55,3,5,3,-120,1,80,2,45,4,110,2,55,4,100,2,90,2,60,4,45,3,40,4,0,3,-1370,2,55,4,50,4,-190,4,120,1,-140,1,120,2,130,2,45,3,10,3,110,2,55,4,40,4,60,4,-260,1,40,4,45,4,90,2,100,2,55,4,-10,3,65,4,120,2,-1630,2,110,1,70,4,50,4,55,3,30,3,110,2,140,2,-205,4,130,2,60,4,-220,1,55,4,-10,3,100,2,110,2,90,1,-150,1,45,3,65,4,45,3,120,2,-80,1,80,4,40,4,40,3,25,3,120,2,80,4,-15,3,40,4,140,2,65,4,-245,4,70,3,110,2,110,1,60,4,65,4,75,4,-10,3,60,4,-210,1,Kjome
Subj_175,100,1,120,1,-70,1,90,1,100,2,-190,1,100,1,80,2,-120,1,120,1,110,2,120,2,-140,1,-260,1,90,2,110,1,100,2,90,2,-220,1,120,2,-1140,2,90,1,80,2,-150,1,110,2,-80,1,100,2,110,1,-210,1,90,2,50,3,-1370,2,-20,1,120,2,-130,1,130,2,100,1,110,2,-130,1,60,3,-160,1,90,2,50,4,-10,3,110,1,100,2,120,2,-240,1,-1630,2,100,1,-80,1,110,2,140,2,55,3,5,3,130,2,-120,1,100,2,-40,1,45,3,-110,1,0,3,110,2,120,2,45,3,40,4,10,3,120,2,120,1,-10,3,55,3,-220,1,30,3,140,2,-10,3,110,2,-80,1,45,3,45,4,45,3,130,2,40,3,45,4,25,3,-110,1,-15,3,70,3,-1860,2,-10,3,60,3,-120,1,40,3,120,2,55,3,110,2,30,3,-40,1,130,2,150,1,15,3,Kjome
Subj_176,50,3,100,1,60,3,120,1,-10,3,-70,1,100,2,50,4,55,3,5,3,90,1,45,3,-190,1,0,3,80,2,40,4,100,1,-120,1,45,4,110,2,120,2,90,2,45,3,100,2,10,3,90,2,45,4,-10,3,120,2,-1140,2,55,4,55,3,120,1,60,4,30,3,-140,1,40,4,-10,3,80,2,110,2,55,4,-260,1,45,3,50,4,100,2,45,3,-190,4,90,2,-1370,2,40,3,55,4,110,1,25,3,40,4,-220,1,-15,3,60,4,70,3,40,4,-10,3,45,4,60,3,55,4,40,3,65,4,55,3,70,4,30,3,50,4,15,3,-205,4,10,3,60,4,55,4,65,4,55,3,80,4,40,3,40,4,-35,3,80,4,30,3,90,1,40,4,40,3,65,4,75,3,-150,1,30,3,-245,4,120,2,35,3,60,4,-80,1,45,3,65,4,75,4,60,4,65,3,65,4,Kjome
Subj_177,50,4,40,4,100,1,45,4,50,3,45,4,55,4,60,4,120,1,-70,1,100,2,80,2,110,2,40,4,55,4,50,4,120,2,-190,4,55,4,90,2,40,4,60,4,40,4,90,1,45,4,55,4,100,2,65,4,60,3,-190,1,70,4,50,4,-205,4,60,4,90,2,55,4,65,4,120,2,80,4,40,4,80,4,100,1,40,4,65,4,-245,4,-1140,2,60,4,-10,3,65,4,-120,1,120,1,-140,1,80,2,110,2,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,85,4,70,4,75,4,85,4,95,4,55,4,-310,4,80,4,65,4,100,2,55,3,5,3,90,2,-260,1,45,3,-1370,2,0,3,45,3,10,3,-10,3,55,3,30,3,120,2,-10,3,110,1,45,3,Kjome
Subj_178,100,1,120,1,-70,1,100,2,50,3,50,4,90,1,80,2,40,4,60,3,110,2,-10,3,120,2,90,2,100,2,90,2,-190,1,120,2,-1140,2,100,1,-120,1,45,4,45,4,55,3,80,2,55,4,120,1,110,2,5,3,60,4,100,2,-140,1,45,3,90,2,40,4,-1370,2,-260,1,55,4,0,3,110,1,50,4,120,2,45,3,-190,4,55,4,10,3,-220,1,40,4,-10,3,60,4,55,3,40,4,30,3,45,4,90,1,55,4,-10,3,130,2,65,4,45,3,70,4,45,3,50,4,40,3,-205,4,110,2,25,3,-150,1,90,2,60,4,-15,3,-80,1,70,3,55,4,-10,3,100,2,65,4,60,3,80,4,40,3,55,3,40,4,30,3,15,3,80,4,10,3,40,4,55,3,65,4,40,3,-245,4,-35,3,60,4,30,3,65,4,75,4,60,4,120,2,40,3,65,4,Kjome
Subj_179,100,1,100,2,50,4,80,2,110,2,120,2,90,2,40,4,45,4,45,4,50,3,60,3,-10,3,100,2,90,2,120,2,-1140,2,120,1,-70,1,90,1,-190,1,55,3,5,3,55,4,60,4,40,4,55,4,50,4,100,1,45,3,-190,4,80,2,110,2,0,3,55,4,45,3,40,4,100,2,10,3,90,2,-120,1,120,1,-140,1,-260,1,-1370,2,110,1,-220,1,-10,3,120,2,130,2,110,2,60,4,40,4,45,4,55,4,90,2,100,2,65,4,70,4,50,4,-205,4,120,2,55,3,30,3,-1630,2,90,1,-150,1,110,2,140,2,130,2,-10,3,-80,1,100,2,45,3,45,3,110,1,-210,1,-20,1,60,4,55,4,65,4,40,3,-130,1,80,4,40,4,25,3,80,4,40,4,65,4,100,1,-15,3,-245,4,60,4,-130,1,110,2,120,2,120,2,140,2,110,2,130,2,Kjome
Subj_180,50,3,60,3,100,1,120,1,-70,1,90,1,100,2,80,2,-10,3,50,4,-190,1,100,1,55,3,-120,1,5,3,45,3,110,2,120,2,40,4,0,3,45,4,45,3,10,3,90,2,45,4,120,1,-10,3,-140,1,55,4,100,2,55,3,60,4,-260,1,90,2,120,2,40,4,30,3,-1140,2,80,2,110,2,-10,3,55,4,45,3,50,4,45,3,-190,4,40,3,25,3,-15,3,110,1,70,3,100,2,-10,3,-220,1,90,1,55,4,60,3,-150,1,90,2,40,3,40,4,55,3,-80,1,-1370,2,30,3,15,3,60,4,10,3,40,4,45,4,55,3,40,3,55,4,-35,3,110,1,65,4,30,3,120,2,70,4,40,3,75,3,30,3,50,4,-205,4,-210,1,130,2,35,3,60,4,-20,1,45,3,110,2,65,3,-20,3,50,3,-5,3,55,4,10,3,65,4,45,3,80,3,Kjome
Subj_181,50,3,100,1,60,3,100,2,-10,3,50,4,40,4,120,1,-70,1,90,1,55,3,-190,1,100,1,45,4,80,2,-120,1,120,1,-140,1,-260,1,110,1,-220,1,90,1,45,4,110,2,5,3,-150,1,120,2,45,3,90,2,55,4,-80,1,0,3,45,3,60,4,100,2,40,4,110,1,90,2,10,3,-210,1,120,2,-10,3,-20,1,55,4,-1140,2,80,2,55,3,-130,1,110,2,30,3,50,4,-190,4,-10,3,100,2,90,2,45,3,55,4,100,1,-1370,2,-130,1,120,2,45,3,-160,1,110,1,130,2,110,2,40,4,40,3,25,3,90,2,-240,1,60,4,100,2,40,4,-15,3,45,4,120,2,100,1,70,3,-80,1,-120,1,-1630,2,-10,3,110,2,140,2,130,2,60,3,55,4,100,2,40,3,65,4,-40,1,-110,1,120,1,-220,1,110,2,55,3,70,4,-80,1,120,2,Kjome
Subj_182,100,1,100,2,50,3,50,3,50,4,50,4,100,1,-50,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,1,-200,1,50,3,0,3,50,3,0,3,50,3,0,3,0,3,50,3,100,1,25,3,-25,3,50,3,50,3,50,3,25,3,-25,3,50,3,0,3,50,3,50,3,50,3,0,3,25,3,0,3,50,3,-100,1,100,1,-150,1,-250,1,-1150,2,100,2,100,2,100,2,100,2,50,3,-25,3,0,3,50,3,50,3,50,3,25,3,100,1,25,3,50,3,-250,1,100,1,-25,3,50,3,0,3,-25,3,-150,1,-100,1,100,1,50,3,50,3,0,3,50,3,-200,1,-50,1,0,3,50,3,0,3,50,3,0,3,0,3,50,3,25,3,-25,3,50,3,Maia
Subj_183,100,2,100,2,50,3,100,2,50,3,100,2,100,2,50,4,100,2,100,2,100,1,100,1,-50,1,100,2,-1150,2,0,3,100,1,-200,1,50,4,50,4,50,4,100,1,-100,1,50,4,100,2,100,2,100,2,50,4,100,1,50,4,50,4,50,3,0,3,50,3,-150,1,-250,1,50,4,-200,4,100,1,-250,1,50,4,100,1,-150,1,0,3,50,3,50,4,50,4,50,4,50,4,50,4,100,2,-1150,2,100,2,-100,1,50,4,0,3,0,3,100,1,50,3,50,4,25,3,-25,3,-200,1,-50,1,100,1,50,4,100,1,-200,4,50,4,50,4,50,4,50,4,50,4,50,3,50,3,50,3,50,4,50,4,25,3,-25,3,50,3,0,3,50,3,100,1,50,3,50,3,0,3,25,3,0,3,50,3,50,3,-25,3,0,3,50,3,50,3,50,3,25,3,25,3,50,3,-25,3,Maia
Subj_184,100,1,100,1,50,4,100,2,50,3,100,2,100,2,50,4,100,2,100,2,-50,1,100,2,100,2,100,2,-1150,2,50,4,100,1,-200,1,100,2,50,4,50,4,100,1,-100,1,50,4,50,4,50,3,0,3,50,3,50,4,100,1,100,2,50,4,-200,4,50,4,0,3,-150,1,-250,1,50,3,0,3,50,3,0,3,0,3,50,3,25,3,-25,3,50,3,50,4,50,3,100,1,50,3,-250,1,100,1,-150,1,-100,1,100,1,-200,1,25,3,50,4,100,2,100,2,-25,3,50,3,0,3,50,3,-1150,2,100,2,100,2,100,2,100,2,100,2,50,3,50,3,0,3,25,3,50,4,50,4,0,3,50,3,50,3,-25,3,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,0,3,50,3,50,3,50,3,25,3,25,3,50,3,-25,3,50,3,0,3,-25,3,Maia
Subj_185,100,1,50,3,100,2,50,4,100,1,-50,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,100,2,100,2,100,2,100,2,-1150,2,100,2,50,4,100,1,-200,1,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,50,3,25,3,-25,3,100,2,100,1,50,4,50,3,50,3,50,3,100,2,-100,1,100,1,50,4,50,4,50,4,50,4,50,4,-200,4,25,3,-25,3,100,2,-150,1,100,2,100,2,-1150,2,100,2,100,2,-250,1,50,3,0,3,50,3,50,3,50,3,50,4,50,4,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,100,1,100,2,25,3,50,4,-250,1,50,4,0,3,50,4,50,3,50,4,50,4,50,3,-200,4,50,4,50,4,50,4,50,4,-25,3,100,1,50,4,Maia
Subj_186,50,3,100,2,100,2,100,2,100,2,100,2,50,3,0,3,100,2,100,2,100,2,-1150,2,50,4,50,4,100,2,100,2,100,2,100,1,100,1,-50,1,50,3,50,4,100,2,-1150,2,100,2,100,2,0,3,100,1,-200,1,50,4,50,3,50,4,100,2,100,1,50,4,0,3,50,4,50,4,50,3,100,2,0,3,50,4,-200,4,0,3,100,2,100,2,50,4,50,3,25,3,-25,3,50,3,-100,1,-1150,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,3,50,4,50,4,50,4,50,4,100,1,50,3,50,4,-150,1,-250,1,25,3,50,4,100,1,-250,1,-25,3,-200,4,100,2,50,3,0,3,50,3,50,3,50,4,100,2,100,1,50,3,50,4,-150,1,0,3,50,4,100,2,25,3,50,4,50,4,50,4,0,3,50,3,50,3,-25,3,-100,1,0,3,Maia
Subj_187,100,1,100,1,100,2,100,2,50,3,50,3,50,4,50,4,-50,1,100,2,100,2,0,3,50,4,50,4,100,2,100,2,100,2,100,2,-1150,2,100,2,100,1,100,2,50,4,50,4,100,2,100,2,-1150,2,100,2,100,2,100,2,-200,1,50,3,0,3,100,2,50,3,100,1,-100,1,0,3,50,4,50,4,50,4,-200,4,50,3,0,3,0,3,50,3,100,1,-150,1,-250,1,100,2,100,2,100,1,-250,1,-1150,2,100,2,100,2,100,2,100,2,100,1,-150,1,-100,1,25,3,-25,3,50,3,50,3,50,3,25,3,-25,3,50,3,0,3,50,3,50,3,50,3,0,3,25,3,0,3,50,3,50,3,-25,3,0,3,50,3,50,3,50,3,25,3,25,3,50,3,-25,3,50,3,0,3,-25,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,Maia
Subj_188,100,1,100,1,50,4,100,2,50,3,100,2,-50,1,100,2,100,2,100,2,100,2,50,4,50,3,100,2,100,2,-1150,2,100,2,100,1,-200,1,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,100,1,-100,1,100,1,-150,1,-250,1,100,2,100,2,-1150,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,0,3,50,3,0,3,50,3,0,3,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,3,0,3,0,3,50,3,25,3,-25,3,50,3,50,3,50,3,25,3,-25,3,50,3,0,3,50,3,50,3,50,3,0,3,25,3,0,3,50,3,50,3,-25,3,0,3,50,3,50,3,50,3,25,3,25,3,50,3,-25,3,50,3,Maia
Subj_189,50,4,50,4,50,4,50,4,50,4,50,3,50,3,0,3,50,3,0,3,50,3,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,100,1,100,2,50,4,50,4,100,2,50,4,100,1,100,2,0,3,50,3,0,3,0,3,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,-50,1,100,1,-200,1,50,3,25,3,-25,3,100,2,100,2,100,2,50,4,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,50,4,50,4,100,1,-200,4,-1150,2,100,2,100,2,100,2,100,2,100,2,-100,1,100,1,-150,1,100,2,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,-1150,2,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,50,4,100,2,100,2,50,4,50,4,100,2,50,3,50,3,50,3,25,3,Maia
Subj_190,100,2,100,2,100,1,50,3,50,4,100,1,100,2,-50,1,100,2,100,2,100,2,100,2,50,4,100,2,-1150,2,100,1,-200,1,100,2,100,2,100,2,50,3,50,4,100,2,-1150,2,100,1,100,2,-100,1,0,3,50,4,50,4,100,2,100,2,100,2,100,1,50,4,50,4,50,4,50,4,-150,1,-250,1,50,3,100,2,100,2,-1150,2,100,2,100,2,-200,4,0,3,100,1,-250,1,50,3,100,2,0,3,50,4,50,3,100,1,100,2,0,3,50,4,100,2,100,2,-150,1,-100,1,100,2,100,2,100,1,0,3,50,3,25,3,-25,3,100,2,100,2,-1150,2,50,3,100,2,100,2,50,3,100,2,100,2,50,3,100,2,100,2,25,3,100,2,100,2,-25,3,100,2,100,2,50,4,100,2,100,2,100,2,50,4,100,2,100,2,50,4,100,2,-1150,2,100,2,100,2,Maia
Subj_191,50,3,100,1,100,1,-50,1,50,3,0,3,100,1,50,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,-1150,2,50,3,100,2,50,4,-200,1,0,3,50,4,100,2,-200,4,100,2,100,1,50,3,0,3,-100,1,50,4,100,2,50,3,100,1,-1150,2,50,4,-150,1,0,3,100,2,50,4,-250,1,0,3,100,1,50,4,50,3,-250,1,50,4,100,2,50,4,100,1,25,3,100,2,100,2,100,2,-25,3,-150,1,50,4,100,2,-1150,2,50,4,-100,1,50,3,50,3,100,1,100,2,50,4,-200,1,50,3,-200,4,-50,1,100,2,100,2,50,4,100,1,100,2,50,4,100,1,25,3,100,1,-200,1,50,4,100,2,100,2,100,2,100,2,50,4,100,1,-25,3,-250,1,50,4,100,2,100,2,50,4,100,1,Maia
Subj_192,100,2,100,1,50,3,50,4,100,1,-50,1,100,2,100,2,50,4,50,3,100,1,100,2,0,3,-200,1,100,2,100,2,100,1,-100,1,100,2,50,3,100,2,100,1,50,4,0,3,50,3,0,3,-1150,2,-150,1,50,4,100,2,100,2,-250,1,100,2,50,4,100,2,50,4,-1150,2,100,2,100,1,-250,1,50,4,100,2,50,4,50,4,-200,4,100,1,100,2,-150,1,50,4,50,3,50,4,50,4,100,2,50,4,50,4,50,4,50,4,0,3,100,2,50,4,50,4,-200,4,50,4,50,4,100,2,50,4,-1150,2,100,2,100,2,100,2,50,4,-100,1,50,4,50,4,50,4,50,4,-200,4,50,4,100,2,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,100,2,100,2,50,4,50,4,100,2,100,1,-200,1,100,2,-50,1,100,2,100,2,50,4,50,4,Maia
Subj_193,100,1,50,4,100,2,50,3,50,3,50,4,100,2,100,1,50,4,-50,1,50,4,0,3,100,2,100,2,50,4,100,2,100,2,100,2,100,2,-1150,2,50,4,50,3,100,1,-200,1,100,1,50,4,100,2,0,3,50,3,-100,1,100,1,50,4,100,2,0,3,-150,1,50,4,50,3,0,3,0,3,50,3,25,3,-250,1,-25,3,-200,4,50,4,100,2,100,2,50,3,-1150,2,50,3,50,3,25,3,-25,3,50,3,0,3,50,3,50,3,50,3,0,3,25,3,0,3,50,3,50,3,-25,3,0,3,50,3,50,3,50,3,25,3,25,3,50,3,-25,3,50,3,0,3,-25,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,50,3,25,3,-25,3,50,3,50,3,50,3,25,3,-25,3,50,3,0,3,50,3,50,3,50,3,0,3,25,3,Maia
Subj_194,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,50,4,100,1,100,1,-50,1,100,1,-200,1,100,1,-100,1,100,2,50,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,Maia
Subj_195,100,1,100,1,-50,1,100,1,-200,1,100,1,50,3,50,3,0,3,50,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-200,4,50,4,100,2,-100,1,0,3,100,2,100,2,100,1,-150,1,100,2,-1150,2,50,4,-250,1,50,4,50,4,50,3,0,3,50,3,0,3,0,3,50,4,50,3,50,4,50,4,50,4,25,3,-25,3,50,3,50,3,50,3,25,3,50,4,-25,3,50,3,-200,4,100,1,0,3,50,3,50,3,50,3,0,3,25,3,0,3,50,3,50,3,-25,3,0,3,50,3,-250,1,100,1,-150,1,-100,1,50,3,50,3,25,3,25,3,50,3,-25,3,50,3,0,3,-25,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,50,3,Maia
Subj_196,50,4,100,2,50,3,100,1,50,4,100,2,50,3,100,1,50,4,100,2,0,3,-50,1,50,4,100,2,50,3,100,1,50,4,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,50,4,0,3,100,2,-1150,2,50,4,-200,1,100,2,100,2,50,3,50,4,0,3,100,2,50,4,50,3,-200,4,0,3,100,1,-100,1,100,1,0,3,-150,1,50,4,50,4,50,4,50,3,25,3,50,4,-25,3,50,3,50,3,50,3,25,3,-25,3,50,3,0,3,50,3,50,3,50,3,0,3,25,3,0,3,50,3,50,3,-25,3,0,3,50,3,50,3,50,3,25,3,25,3,50,3,-25,3,50,3,0,3,-25,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,50,3,-250,1,25,3,-25,3,50,3,50,3,50,3,25,3,-25,3,50,3,Maia
Subj_197,50,3,50,3,0,3,100,2,100,2,100,2,100,2,100,2,50,4,50,4,100,1,100,1,-50,1,100,2,100,2,100,2,50,4,-1150,2,100,1,-200,1,50,4,100,2,100,1,50,3,50,4,100,2,-100,1,100,2,50,4,50,4,0,3,100,1,-150,1,50,4,50,4,-200,4,100,2,-250,1,50,3,-1150,2,100,2,100,1,50,4,50,4,0,3,100,2,-250,1,50,3,100,2,100,1,50,4,50,4,-150,1,50,4,100,2,-100,1,100,2,0,3,50,4,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,100,1,-200,1,-50,1,0,3,50,4,50,4,-200,4,100,2,-1150,2,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,Maia
Subj_198,100,1,100,1,-50,1,100,1,-200,1,100,1,-100,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,-150,1,-250,1,100,1,-250,1,100,1,-150,1,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,Maia
Subj_199,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,100,1,50,4,50,3,50,4,-50,1,100,2,100,2,100,2,100,2,-1150,2,100,1,100,2,50,4,50,3,-200,1,100,2,50,4,0,3,100,1,100,2,50,4,100,2,50,4,50,4,50,4,50,4,-200,4,-100,1,100,2,100,2,-1150,2,100,2,100,2,100,2,50,3,100,1,-150,1,-250,1,100,2,100,2,100,1,0,3,-250,1,100,2,100,2,50,3,0,3,50,3,0,3,0,3,100,1,-150,1,-100,1,100,1,-200,1,100,2,50,3,25,3,-25,3,50,3,-50,1,100,1,100,1,100,1,50,3,-200,1,50,4,100,1,-250,1,50,3,100,1,-100,1,25,3,-150,1,-25,3,-50,1,100,1,50,3,100,1,-250,1,100,2,50,4,-100,1,0,3,50,3,50,3,50,3,0,3,25,3,0,3,Maia
Subj_200,100,1,100,1,-50,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,50,3,0,3,50,3,0,3,50,4,50,4,50,4,100,1,-200,1,100,2,100,2,100,2,50,3,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,0,3,50,3,0,3,0,3,50,3,25,3,-25,3,50,3,50,3,50,3,25,3,-25,3,50,3,100,2,-1150,2,100,1,-100,1,100,1,-150,1,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,Maia
